,序号,领导,标题,类型,领域,状态,创建日期,详细内容
169,14997904,海淀区委书记王合生,包月停车场居家办公期间不停车照扣钱没商量,建言,城建,已办理,2022-06-07 10:45:59,您好，单位所在海淀区四季青东冉村，单位停车场包月停车费为500元/月，5月21日海淀区开始居家办公，居家办公期间不允许任何人员和车辆进出大厦，所以我们都没有在单位停车。6月6日复工，前后有半个月时间汽车没有停放在单位停车场，可是昨日上班，停车场没有人性化的给包月车主顺延日期，反而按小时继续收费！停车场有百余辆汽车，这样的话不就是变相的黑老百姓的钱嘛！？（每个月我们交停车费，还没有发票）我们包月停车，车没有停放在停车场为什么还要算费用？停车场没有提供停车服务怎么能照样收费呢！这不是乱收费吗！大家是配合政府防疫居家办公并不是因为个人原因，这样无声无息的眯了老百姓多少钱啊！希望区领导帮我们解决一下这个问题。大家期盼！
170,14986725,海淀区委书记王合生,海淀街道万泉庄南社区小南庄22号楼加装电梯,建言,城建,已办理,2022-06-06 12:50:42,"首先感谢政府2021年开始对万泉庄南社区进行了老旧小区改造。在居委会征集改造项目时，我们即提出借改造项目，给小区楼房加装电梯，解决家里老人、孩子上下楼不便的问题。但遗憾的是，自始至终电梯加装问题没能列入改造项目。我们再次呼吁区政府关注老旧小区加装电梯问题，尤其是万泉庄南社区住的老人、孩子多，上下楼很不方便。而且我看了下小区楼里吗实际是有个电梯井的（比如我所住的小南庄22号楼），按道理加装并不需要很大的工程改动量，却能发挥很好的便民作用，为群众办实事，解决群众实际困难。请领导考虑并推动。感谢！
"
171,14976565,海淀区委书记王合生,建议海淀引入高端商业和开放式购物街区,建言,城建,已办理,2022-06-05 13:55:21,海淀没有高端商业和开放式购物街区商业，作为一个出生且生活工作在海淀的人，所有的商业和娱乐活动缺只能在朝阳以及东西城进行，比如三里屯，国贸商城，SKP和王府中环。虽然海淀核心关注教育、科技，注重提升居住的环境水平，但是高端商业和消费也是不可或缺的。目前大部分高端娱乐和消费的需求都需要跨区实现，既增加了交通成本造成拥堵，也增加了时间成本。有影响力的高端品牌，首店，新餐厅，咖啡馆全都聚集在朝阳和东西城，非常影响海淀的居住体验，导致越来越多住在海淀的人感觉海淀缺乏烟火气和活力，只是一个工作和睡觉的地方，整体缺乏活力。而且近年来海淀已有和引入的商业都是中低端商业，比如万象汇，大悦城，华熙以及各种华联商场，品牌同质化严重，且都只是在满足最基本的餐饮和娱乐需求，无法解决高端消费和体验依旧需要前往朝阳的问题。建议海淀能够规划并引入真正的高端商业，比如万象天地，恒隆，IFS，太古里，新天地等，有实力会运营的商业实体，形成高端商业或开放街区。这样的好处是海淀在发展教育和科技优势的基础上，又可以释放海淀被压制的消费力，提升区内生活居住体验，还可以辐射如昌平，石景山的高端消费能力，提升海淀GDP多元化。建议参考商业样板如上海：前滩太古里、新天地、恒隆广场；成都：太古里、IFS；深圳：万象天地；杭州：万象城等。引入高端商业，首店经济，开放式街区购物，咖啡馆，非连锁品牌餐厅等。
172,14958510,海淀区委书记王合生,幼儿园转园,建言,城建,已办理,2022-06-03 13:18:20,"尊敬的领导，您好！
本人是海淀集体户口，小孩2018年7月出生，去年在租房地（海淀区）上的普惠幼儿园小班，2021年10月在海淀购房并居住，想转园过来，看幼儿园报名系统孩子年龄不在本次报名范围内（2018年9月1日至2019年8月31日期间出生），但目前疫情期间幼儿园又放假，请问附近哪些公立幼儿园或普惠园可以接收？恳请领导帮助解决一下实际困难，非常感谢！"
173,14912771,海淀区委书记王合生,呼吁开通联通永丰皇后店和故宫北院的地铁线路的,建言,交通,已办理,2022-05-30 20:42:43,"尊敬的区领导您好：
我是幸福里润园的业主，鉴于海淀区大力发展北部地区，永丰组团已经逐渐繁华起来，随着多个商品房和保障房小区的建成以及配套商圈的建立，在不久的将来永丰地区会成为北部地区最为繁华的地区。但是从北京市未来几十年规划里并未看到该地区的交通有明确的改善计划，我相信周边居民都希望能够将地铁19支或昌平支线尽快落实。开通皇后店站及故宫北院站后会方便周边多个小区居民的出行，以及带动大悦城和故宫北院的客流。将故宫北院打造成文化地标！希望领导能给予重视，盼复。"
174,14907783,海淀区委书记王合生,呼吁永丰F1和F2地块附近开通地铁站,建言,交通,已办理,2022-05-30 13:44:15,永丰大牛坊社区、在建的汇德里和幸福里润园社区、海淀大悦城以及将来的永丰F2地块附近居住居民众多，然而附近交通很不便利，为了广大人民群众生活便利，为了海淀北部快速发展，为了把更多人才留在海淀，呼吁在永丰F1和F2地块附近建设地铁站。恳请领导考虑，谢谢！
175,14888705,海淀区委书记王合生,道路拥堵和公交站设置建议,建言,交通,已办理,2022-05-28 18:23:54,以清华大学西门和上地南口公交站为例：部分公交车线路停靠设置不合理，部分线路公交车离站后，会并线到最内侧车道左转。每天晚高峰期间，公交车道启用，导致社会车辆可以使用的道路变少，此时如果公交车再从最外侧启动并线到最里侧实现左转，则道路拥堵会严重加剧，晚高峰期间尤其如此。建议优化公交车线路或者公交站位置设计更加合理，避免出现这种跨越多车道并线并左转的情况。
176,14865581,海淀区委书记王合生,请督促改变索家坟小区车位现状,建言,城建,已办理,2022-05-26 20:36:56,1.正规车位不正规：划线正规车位共106个，京P9***6不是本小区的车，但长期占用划线正规车位4-006，请清除。2.临停车位不临停：没有划线有车占位的至少65个，总是满满的，还有长期不动的车。3.划线正规车位要以五证齐全为标准，优先给真正的业主。4.以上现状的照片录像都有，需要时可提供。5.这段时间本小区上午做核酸检测，请在下午处理以上事项。
177,14865314,海淀区委书记王合生,学清路街道路灯频闪，发生故障,建言,交通,已办理,2022-05-26 20:13:37,街道路灯坏了，整条街路灯一直在闪，建议检修一下。
178,14836784,海淀区委书记王合生,捆绑收整年卫生费,建言,城建,已办理,2022-05-24 18:17:36,扫脸进出村本来非常方便，非要办理出入证，同时强收整年卫生费，不得不让人认为是巧借防疫出入证的强制性，实为多收强收卫生费，本来为老百姓办事收费无可厚非，但非要捆绑一起，还强制时间，也不说明如果提前离村能够退费，是否可以认为是乱收费
179,14824617,海淀区委书记王合生,西三旗封闭路段，人员聚集较多不利于疫情防控,建言,城建,已办理,2022-05-23 20:48:24,海淀区西三旗封闭道路（位于海悦梧桐院和金隅智造工厂之间)。每天晚上19点之后都会有三五十人聚集，因为道路还未投入使用没有车辆，较为安全，这里成了附近居民的休闲场所              最近疫情严重，应该配合国家防控疫情，建议城建部门关闭英润路的门。等疫情过去后再打开。
180,14817557,海淀区委书记王合生,居家学习问题,建言,教育,已办理,2022-05-23 11:17:16,"**小学下发的每周学习指南安排，与老师在微信群实际发布的授课计划存在不同之处，导致家长需要来回翻看指南和微信群，不仅耽误时间，也很容易出错。简单举例：
1，23日上午，指南中语文课学习内容为百度网盘内容，复习课文《火烧云》，未发布腾讯会议号。但是，老师在群里规定了学习内容为，课文《我变成了一棵树》，背诵另一篇课文，还规定了作业提交时间，也发布了腾讯会议号。
2，23日上午，指南中语文课要求在空中课堂上课，布置了作业。但是，老师在群里又布置了课堂需要带数学作业纸，折8格。
建议：学校提升教学的规划性，提前规划好本周学习计划、作业内容以及腾讯会议室，在每周学习指南中详细列明，便于家长和学生提前知悉，尽量不要随意更改学习计划，杜绝出现两张皮的情况。"
181,14758443,海淀区委书记王合生,关于西北旺镇规划一路堵车问题,建言,交通,已办理,2022-05-18 11:43:36,于书记您好，最近因为疫情中关村森林公园将停车场关闭，导致规划一路锦绣幼儿园往西那条路两边都是车，进不去出不来，每次都要在那堵很久，希望领导能帮助整治一下，比如安桩或者违章拍摄摄像头之类的，感谢
182,14728745,海淀区委书记王合生,建议完善海淀区柳林村进6环与温阳路地铁摄像头,建言,交通,已办理,2022-05-16 16:39:23,由于柳林村村口出入六环摄像头安装后未开启，温阳路地铁站三个方向的6环进京证摄像头未开启，很多没有办理6环进京证车辆钻空子，在北清路6环高速口下6环后通过苏家坨西路穿柳林村进入六环，再途经温阳路进入6环内其他区域，如下图所示，这些路口摄像头都已安装，但并未开启，希望可以开启。
183,14707657,海淀区委书记王合生,学知轩逸洁超市消防安全隐患、请取消门前停车位,建言,交通,已办理,2022-05-15 17:42:46,"位于北京市海淀区学清路和月清路交叉口的学知轩大厦，由于北侧底商是超市经营（逸洁超市，主要经营生鲜和蔬菜水果等），经营场所内商户众多且外卖、快递等扎堆混杂。

2022年3月，月清路两侧施画停车位，将逸洁超市在月清路的出入口完全封住，导致消防安全隐患更加恶化。

请海淀区城管委及时予以处理！并请海淀区交通委取消逸洁超市在月清路上的停车位取消，避免行人、非机动车通行安全隐患。"
184,14703970,海淀区委书记王合生,清河阳光南里东侧棚户区何时改造,建言,城建,已办理,2022-05-15 13:41:27,"尊敬的海淀区领导：
       您好！
       清河阳光南里东侧有大片棚户区，大量人员聚集，没有消防通道，物品堆积杂乱，存在很大的安全风险，特别是疫情期间，棚户区人员每天从阳光南里小区自由进出，请问：
       1、阳光南里东侧棚户区何时能启动腾退改造？
       2、如果短期不能改造，能否将棚户区和阳光南里小区从空间上分开管理？"
185,14618061,海淀区委书记王合生,幼升小，有北京市顺义的工作居住证。,建言,城建,已办理,2022-05-11 13:49:56,尊敬的领导，您好，我孩子今年幼升小，孩子母亲有北京工作居住证，单位注册地顺义区，办公地在海淀，我们租住在海淀学院路20号院。应该按京籍对待上小学，但是线下审核被拒绝，理由是单位注册地没在海淀。但是海淀政策要求持北京市工作居住证的，持证人的聘用单位、居住地址均在海淀区内，并没有明确要求注册地在海淀，只是说聘用单位在海淀区内。我们的其他条件都满足。目前由于一直住在海淀，其他区也无法上学，我们已经在京工作生活近20年了，如回原籍上学，就得辞职，实在是不可能的事。急切盼望领导体恤焦急的心情，拨冗帮助。非常感谢！
186,14596102,海淀区委书记王合生,建议修改中考体育标准或者取消,建言,教育,已办理,2022-05-10 13:33:07,作为海淀的初三学生家长，五月无法开学，一直网课，也无法进行有效的体育锻炼，一开学就要中考体育考试，还在本校的不到200米狭窄的跑道跑步，无法体现公平原则，建议修改体育中考标准或者取消体育中考.
187,14593609,海淀区委书记王合生,448与642路公交设置不合理,建言,交通,已办理,2022-05-10 11:32:33,"各位领导好：
     我是中关村创客社区的常住居民，在西城区上班，每天上班通勤主要靠公交+地铁，目前创客社区和水岸家园两个小区距离地铁需要3.6KM左右，这两个小区有较多的同学需要往返地铁，经过长时间乘坐与观察发现存在以下几个问题：
1.448路公交车只开通早晚高峰时段，发车间隔时间在20-30分钟左右，间隔时间较长，早高峰车上人员在稻香湖地铁站就会下完，晚上8点10为最后一班车，如果下班晚一些，经常赶不上最后一班公交车；（现在这边人越来越多，不是乘坐的人少，而是乘坐不便大家只有选择其他方式通勤）；
2.642路公交车发车挺规律，但642路在稻香湖地铁站不设置站点，从环保科技园站到高里掌东站总路程超过1.8km，这两站路程太远，中间还会经过稻香湖地铁站，早上从环保科技园下车需要走1km到地铁，晚上错过448路后需要走接近1km到环保科技园上车，路程太远。

这两路公交车设置很不合理，建议如下：
1.448路乘坐人员几乎到地铁就会下完，建议早晚高峰可适当增加类似54路公交车的情况，只往返于地铁，便于人员通勤，其他时间可缩短448路公交发车时间，保持全天候正常发车；
2.642路公交车新增稻香湖地铁站，便于448路与642路换乘，也能方便在地铁站附近乘坐642路公交车。

希望各位领导能切身感受创客社区和水岸家园两个小区人员到地铁的通勤问题，不胜感激。"
188,14568780,海淀区委书记王合生,北下关街道交大东路的一处墙体有点倾斜,建言,城建,已办理,2022-05-09 08:04:23,北下关街道交大东路的一处墙体有点倾斜，存在安全隐患
189,14529018,海淀区委书记王合生,建议推广大上地地区概念，避免地名乱叫,建言,交通,已办理,2022-05-07 04:23:50,建议地铁13B后厂村站改名上地北，现状上地站改名上地南。很多后来北京的外地人或者新北京人总是习惯把G7西边上地北部和软件园沿线说成是西二旗或者后厂村甚至西北旺，这明显是错误的不准确的叫法，西二旗指的是G7以东的一小块地名，后厂村路只是上地地区北部的一条路名，西北旺和上地概念有交集但是西北旺镇整体面积巨大用来指代此地区并不合适。这些称呼都对大上地地区的概念认同有恶劣影响，并导致胡乱称呼。大上地地区（马上清西）的叫法早已有之，政府应该加以引导，使市民形成良好的大上地概念（北五环以北，G6以西，后厂村路以南，圆明园西路以东）对标望京地区。
190,14512569,海淀区委书记王合生,海淀区上庄镇皂甲屯村内二楼，三楼的安全问题。,建言,城建,已办理,2022-05-06 10:46:20,尊敬的领导，北京市海淀区上庄镇皂甲屯村内多家二楼，还有部分三楼的情况，每次路过这功种房屋都提心吊胆，有些楼房对周围的房屋构成严重的安全隐患，希望上级有关部分开展一下专项整治。
191,14458529,海淀区委书记王合生,永泰东里北院绿地整理,建言,城建,已办理,2022-05-02 15:11:07,海淀区永泰东里北院绿地长期杂草丛生，并且有居民种菜种树，并且32号楼后面每年都有人种菜，种豆角，长期插杆爬藤，建议督促物业对绿地定期管理，清理杂草及菜园，还居民一片良好的环境，非常感谢！
192,14405699,海淀区委书记王合生,建议给蓝靛厂公园安装智能存储柜、置物架,建言,城建,已办理,2022-04-28 20:52:09,领导，你好！蓝靛厂公园周围居民人数较多，每天都有很多市民在此跑步、健走或者锻炼身体，但是由于目前公园没有储物设备，市民只能在健身或跑步时把衣服物品放到地上或者挂在树上，建议管理机构参考其他公园的做法（如朝阳公园在门口设置了智能存储柜，海淀公园在园内空地装有置物架有多个挂钩等），在蓝靛厂公园东南西北四个门附近挑选适当位置，安装1-2个智能存储柜或者置物架，可以极大地提升周边锻炼人群的幸福指数。谢谢！
193,14344743,海淀区委书记王合生,租房,建言,城建,已办理,2022-04-26 14:21:28,海淀区清河街道燕语清园*号楼*单元501存在隔断房子
194,14271857,海淀区委书记王合生,索家坟小区物业管理混乱,建言,城建,已办理,2022-04-22 10:14:34,1.没有物业主管工作人员的信息公示，有问题找不到人负责。请公示。2.汽车与电动自行车混用一个车位，请标清车位界线。3.把部分标准车位给非本小区人员，甚至是非京籍的非业主，路边临时车位更有长期不动的僵车。4.本小区有北邮附小低年级部学生，学生每天上学时得走一条狭窄的用人工绳造的路，很多时候还得停下很多孩子给车让道，车满为患。
195,14126770,海淀区委书记王合生,建议整治温泉镇黑龙潭路和温泉路路交叉口交通,建言,交通,已办理,2022-04-14 10:10:38,海淀区温泉镇黑龙潭路和温泉路交口处，温泉路自西向东只有一条机动车道。早高峰时，大量机动车违法挤占非机动车道行驶，甚至把非机动车道挤占出两条车龙，太舟坞公交车站附近尤为严重（附件是2022年4月14日早高峰现场）。路口东边就是中法实验学校、和平小学，早高峰有大量学生、家长经此路。机动车挤占非机动车道、老年代步车逆行，混乱不堪，对行人、学生带来巨大安全隐患，本周就发生一起剐蹭事故。为了维护交通秩序，保障人民尤其是孩子出行安全，建议交通管理等政府委办局整治温泉镇黑龙潭路和温泉路路交叉口交通，可以安排警力维持早高峰交通秩序；或者安装交通违法摄像头，对违法行为形成威慑；或者在机动车道和非机动车道之间设置隔离栏，杜绝机动车进入非机动车道，与民抢路。
196,14066761,海淀区委书记王合生,海淀区长春桥路晚上摩托车跑车轰油门,建言,交通,已办理,2022-04-08 22:02:35,"1、摩托车晚上轰油门扰民。2、车辆鸣笛有监控，摩托车、跑车等大排量机动车有没有声音监控？"
197,14049367,海淀区委书记王合生,翠微南里21号楼非常适合安装电梯，特申请安装,建言,城建,已办理,2022-04-07 15:05:39,"万寿路街道翠微南里21号楼非常适合加装电梯，住户无发对意见，且性价比极高，理由如下：
1.该楼总共6层，1-2层为底商，最低住宅为3层，各楼层均支持加装电梯，无反对意见，便于执行。
2.该楼3-6层各层都是走廊相同（筒子楼）。原则上只要一部电梯即可解决整栋楼的上下楼问题。
3.该楼均小户型，一栋楼每层约20户，3-6层总计80户，一部电梯即可解决80户问题，真正实现花少钱办大事儿。
敬请领导批示。"
198,14041604,海淀区委书记王合生,建议对林大北路-文成杰座北侧绿地改善,建言,文娱,已办理,2022-04-06 22:29:21,"建议对在林大北路-文成杰座北侧绿地进行改善。主要理由：这里面积不小，有很好的基础，为了促进全民健身，建议对这个场地予以改善完善。一是，环场地增加健身步道；可以跑步、快走；二是安装健身设施，比如乒乓球桌案；三是增加木制座椅。四是增加1-2个中式小亭子， 增加简单的中式长廊。使这个绿地成为老人孩子居民的活动和健身乐园，并且和附近的全球床创新中心一起，形成良好的营商环境和氛围。

疫情期间，希望增加健身锻炼设施。增强体魄， 促进居民社区的和谐。感谢支持！"
199,14012684,海淀区委书记王合生,高标准住宅供暖的可行性,建言,城建,已办理,2022-04-03 22:20:48,书记好，我是一名融创学府壹号院的业主。该小区作为北京首批新型共有产权商品房，受到了广大市民的青睐。项目采用高标准住宅标准，采暖方式为空气源热泵。可是这种供暖方式是不是真的适合北方寒冷气候？前面海淀区西山锦绣府作为第一个使用此种供暖技术的小区，交付既失败，引发业主维权。我们强烈建议谨慎使用这种不成熟的采暖技术，不要再制造学府壹号院900户业主的惨剧。至少给大家预留改造燃气壁挂炉的机会。希望政府在推进节能减排新技术的同时，也能不忘初心，不要本末倒置。不要一味追求新技术，而不顾使用效果，毕竟首先要是一个能起到实际作用的采暖方式才是最重要的。
200,13984966,海淀区委书记王合生,检查不能电话改预约日期不方便,建言,医疗,已办理,2022-04-01 10:16:25,"医院：某医院放射科
问题：医生给开了核磁检查单后，当天是可以预约的，后来行程冲突没有成行，打电话想改一下预约日期，被告知只能亲自前往，非常不便。疫情当前，也增加了医院交叉感染的风险。
希望：预约过的检查单可以电话修改预约日期"
201,13941043,海淀区委书记王合生,关于唐家岭新城轨道建设的问题,建言,交通,已办理,2022-03-28 17:05:40,"领导您好；我是唐家岭新城的居民、有几个问题问下您、就是在这次地铁13号线改线其中13B线、为什么不往唐家岭新城方向走；就是友谊路和邓庄子西路（唐家岭奥特莱斯位置）设一站因为在地图上看到往西北方向，到唐家岭位置是可以建设的；不知是什么原因造成的？？
第二个事，13B是不可能事了、那能否在轨道建设第三期规划中把19号线支线；或者远期规划不确定的m29线引到唐家岭新城设一站！来增加唐家岭新城地区交通不足的补充！同时唐家岭也急需轨道交通、望领导了解。"
202,13940960,海淀区委书记王合生,西三旗常秀家园4号楼住房改造问题,建言,城建,已办理,2022-03-28 17:00:03,我小区建于1995年，属于老旧小区，因多产权问题到如今仍未列入改造目录，希望上级领导帮忙督促解决
203,13924459,海淀区委书记王合生,建议学院里先验资再摇号,建言,城建,已办理,2022-03-26 23:59:00,近期学院里等项目过于火爆，为满足真正有需要及有能力购买的人群的需求，积极响应国家房住不炒的政策，建议学院里及之后新项目借鉴其他城市经验，实行先验资再摇号的政策，为购房者提供一个更加公平的竞争环境。谢谢！
204,13892935,海淀区委书记王合生,林萃桥地铁站周边通勤问题,建言,交通,已办理,2022-03-24 09:35:46,从林萃桥地铁站出来到奥北科技园不方便，只能走路或者骑单车，没有公交车。另外单车投放不合理，地铁站C2口出来没有车，C1口出来向北骑的话要过很多个红绿灯路口。建议增设公交车或者优化共享单车调度。
205,13851285,海淀区委书记王合生,关于高校封闭管理,建言,教育,已办理,2022-03-20 19:53:59,应当切实保障校园食品安全及其他生活必须得需要，严格管理校园内家属的进出行为，不能单独封闭学生，要灵活变通的实施相关政策。
206,13751001,海淀区委书记王合生,中关村软件园交通不便 希望公交车多一些频次,建言,交通,已办理,2022-03-11 19:25:39,我在中关村软件园上班，这边很多大公司，交通非常拥堵，上下班的公交车只有一二期和二期通勤车两辆，而且一般都要等半个点才能来一辆，周六、周天没有通勤车。每次挤公交的人有很多，挤不上去又要等下一辆，上下班通勤太费力费时。希望领导实际调查，解决我们上下班的问题。我也希望可以从以下几点改进：1、提高通勤车的频次，改为十分钟或者十五分钟发一次车；2、希望周六周天开通通勤车，发车可以少一些；3、或者在部分人流量大的地点开通地铁站，减少交通拥堵。希望领导采纳！谢谢！
207,13626053,海淀区委书记王合生,中关村北一条停车混乱,建言,交通,已办理,2022-03-04 13:15:38,中关村北一条路上也没有划线，路侧也没有划停车位。现在交通混乱，乱停车经常堵住行人和非机动车无处可走，一直堵到十字路口，消防通道也被堵住。建议划停车位，规范路侧停车收费！应急出口不能堵！
208,13590594,海淀区委书记王合生,马连洼北路井盖坑洼过大不平整,建言,交通,已办理,2022-03-02 14:50:05,"马连洼北路上的井盖坑洼过大，且数量很多，至少有10几个，每次驾车直接通过则颠簸太明显且过车辆行驶不变，如果稍微变道，则有安全隐患。情况已经出现了很长时间，应该是与周边新建房有大车重压导致。
建议：为了行驶通畅及安全，需要把井盖周边铺平，达到路面平整。
谢谢"
209,13352452,海淀区委书记王合生,海淀区紫竹院南路半截塔南街停车问题,建言,治安,已办理,2022-02-22 17:59:40,"1.自从2021年7月海淀区公主坟交通队在紫竹院南路半截塔南街整治乱停车现象已经半年多了，这条街已经有了非常大的改善，之前有很多附近单位上班的在这条街乱停车，市民走路在这条街非常难行，而且两个方向来车经常导致堵车，做为23号院的老居民，感谢属地交通队对这条街的长期的有效的治理。
2.对停在半截塔南街最西侧路口拐弯的车和此条路停在别人车位后面的车协管员也应该贴条，这路口停着车妨碍过往车辆和行人。（见附件图1和图2）
3.对于周末和节假日，是否可以不来贴条，毕竟公安部在2021年颁布过缓解城镇老旧小区居民“停车难”问题，在城镇老旧小区周边选择具备条件的支路划定允许夜间、周末、法定假期停车路段，明确停车时间和停放要求，设置相应的交通标志标线，允许车辆临时停放。 
再次感谢海淀区公主坟交通队对此条街的治理， 谢谢！"
210,13338656,海淀区委书记王合生,马连洼街道人行道有虫，急需消杀,建言,城建,已办理,2022-02-22 12:08:39,在西山华府附近幼儿园上学路上，有大批小黑虫聚集在墙角、缝隙处、路灯柱子上。该虫有毒性，咬人伤口处易红肿，急需消灭杀毒，以避免小朋友们接触后被咬伤。请求相关管理人员尽快安排消杀工作，谢谢！
211,13311203,海淀区委书记王合生,停车场收费指示牌存在误导消费者的情况,建言,旅游,已办理,2022-02-21 21:12:34,香山九号停车场收费指示牌和其他地方收费指示牌没有什么区别，只是把15分钟改成了5分钟，因为北京市停车一般是按15分钟计时，这样标注存在误导消费者的情况。网上查了这个停车场是市场调节价格，这也可以，哪怕一分钟一万也行，但必须明确告知。现在大部分停车的看一下收费牌都习惯性的把“5分钟收费1.25元”看成“15分钟收费1.25元”，这是严重误导。
212,13296572,海淀区委书记王合生,建议温泉太舟坞6001地块小学招收2021届,建言,教育,已办理,2022-02-21 16:37:40,"尊敬的领导您好：

       据了解海淀温泉太舟坞6001地块小学预计于2022年9月份开始招生，我于2019年购置该校区附近的山屿西山著小区房产，并在此长期居住，工作。原本打算孩子正好在6岁时（2021年）入学到温泉太舟坞6001地块小学，但由于疫情原因，该小学推迟到今年招生。所以去年我们孩子入学到了周边的和平小学。和平小学距离我们家路程有2公里多。平时老人接送十分辛苦，而且还要路过饮水渠上面的小桥，早上和晚上车流量非常大，接送孩子不但加剧了交通阻塞，还给孩子们安全带来了隐患。
       目前我们小区和周边邻居有很多人都和我的情况类似。请领导体谅我们群众的困难，体谅老人接送孩子的辛苦，体谅孩子们安全隐患。我们强烈建议温泉太舟坞6001地块小学（新小学）招收2021届学生。

此致 
           敬礼"
213,12930769,海淀区委书记王合生,快速直达专线39车小，人员拥挤,建言,交通,已办理,2022-02-17 08:05:27,您好，我每天早高峰，8:45在第二站，乘坐快专39去西二旗，车特别小共24个座位，第二站就没座位了，单一票价7元还站立一路，车上特别拥挤，老式的油车噪音大，能不能增加发车次数？或换车辆座位增加一下？；另外，非高峰期，温泉凯盛家园小区附近去西二旗地铁特别不方便，需要换乘，路线特别绕，能不能再优化下路线？谢谢
214,12917217,海淀区委书记王合生,海淀区清河三街规划拆迁腾退进展,建言,城建,已办理,2022-02-16 09:13:48,希望2022年，在北京市海淀区领导的促进下，在海淀区规自委的推动下，东升镇对清河以北地区的拆迁、腾退、棚改、规划可以积极推进，加速实施落地，争取在年内将清河三街力度社区平房区、清河四街、朱房村、以及其他本次规划单元范围内的边角地抓紧时间完成动迁工作。
215,12903064,海淀区委书记王合生,不给学生退费,建言,教育,已办理,2022-02-14 16:51:49,2019年12月31日我刚开始只报了811元的普通班，想自己每天跟着日语课程从头到尾学一遍。当天**教育听到我说想考n2，就找了一位姓张的班主任劝我加钱报名了N2通关班，而且他说他们机构是做专门做日语相关工作的，说是报了日语N2通关班，能够两年内拿证！在花言巧语的迷惑下，我找了父母借了6000元，加钱升级成N2通关班！但是因为突如其来的2020年疫情，导致日语2021年7月份考试取消了，我就无心去看视频，中途只看了不到2节课视频，发现他们请的老师也教的太一般了，完全就是照本宣科。刚开始班主任张老师还主动问我学习情况，过了一段时间，张老师居然转业去推销二建了！也没我和我说一声就走了，甚至他们公司也没人主动联系我！等到2020年12月还是因为疫情原因，我们当地没有考场，而且学校因为疫情也限制学生出省，我参加不了考试！等到2021年后，还是我自己打电话和他们公司说需要退款，说你们公司课程质量不行，2020年我都没听过课，考试也没参加！他们用签了合同只让我我学两年和有当时电话录音来“威胁”我说不能退款，只能给我换班主任，甚至答应可以延期课程！到了2022年，课程被他们突然回收，甚至也没和我说一声，联系了售后处理不及时！希望领导能够帮上忙，谢谢
216,12883229,海淀区委书记王合生,要求中建壹品学府公馆让海淀无房户优先选房,建言,城建,已办理,2022-02-11 23:42:29,我和父母均为北京市海淀区户籍，父母和我一家在海淀均无商品房住宅，父母希望可以购入中建壹品学府公馆，2个家庭均可入住，希望政府要求中建壹品学府公馆像永丰2个新楼盘（中海和华润）让海淀户籍优先，尤其对我们这种两个家庭均无商品房的海淀户籍无房家庭优先选房，以保障本区居民可以优先解决居住问题，非常感谢！
217,12698213,海淀区委书记王合生,课外班违规收费。退费难,建言,教育,已办理,2022-01-20 15:48:58,青少英语中心（新航道）违规收费，教育局规定最多收取三个月学费，他们各种理由多收费，当时缴费15560元。我们两个人共计31120元。而且没有发票。21年12月27日以后学校不能再继续为学生上课。不及时处理退费问题，各种拖延到三个月以后。现在老师都各种推诿。办公室没人坐班，老师总是换来换去。我担心三个月以后学校已经不存在了，要求十天之内办完退款。学校不理会。，12315投诉一周以后只一个老师发了一条信息坚持三个月以后退费，望领导给予帮助。
218,12673025,海淀区委书记王合生,地铁清河站东广场站迟迟未开通,建言,交通,已办理,2022-01-18 12:04:03,书记您好！地铁清河站东广场站已设立公交站牌，但迟迟未开通，给从地铁站到安宁庄路的行程带来很大不便，建议早一些开通公交，方便从东广场到安宁庄路的百姓，开通后从安宁庄路到清河地铁站也方便很多
219,12662970,海淀区委书记王合生,关于进京证的建议,建言,交通,已办理,2022-01-17 13:48:02,"1 鉴于目前五环与六环之间外地车较多情况，建议将每周一天限行和早晚高峰外地车限行范围扩大到六环（不含六环主路），时间为：早6:00--9:00，晚16:00--20:00。周末和法定节假日不限行，拉动假日消费。
2 将目前六环内进京证每年12次，每次7天，修改为控制总天数84天，不限制办理次数，每次可以办1--7天。
3 六环外进京证办理保持现有政策，远郊区公布的规定按照公告执行。
4 升级现有所有路口摄像头设备，使其具备抓拍禁限行功能，减少规避限行的行为"
220,12654863,海淀区委书记王合生,建议在高校设置旧衣物回收箱,建言,环保,已办理,2022-01-16 17:39:39,每年临近毕业季，高校毕业生为了方便离校，会遗弃一些衣物，诸如旧衣旧鞋旧包；但是又不舍得直接作为垃圾扔掉，于是希望在高校内部有渠道可以回收旧衣物，像居民社区一样设置旧衣物回收箱，既方便学生，又能让旧衣物有更好的去处。
